name,latitude,longitude
Quán cafe 207,10.3811809,106.8870797
Bến xe Thới An,10.8787603,106.648979
Thới An 13,10.8817819,106.648741
Võ Thị Phải,10.885155,106.6481379
Chùa Pháp Thạnh,10.8895272,106.6473015
Cầu Dừa,10.892555,106.6470753
Công ty Huy Phát,10.8982645,106.6460189
Hương lộ 80,10.9013501,106.6452397
Đông Thạnh 9,10.9056052,106.6439473
Ngã tư Đông Thạnh,10.9083673,106.6442577
Ngã tư Đông Thạnh,10.9084482,106.6433898
Tạp hóa Nguyễn Hiền,10.906893,106.6407543
Chợ Đông Thạnh,10.9049334,106.6373205
Thép Tùng Liên,10.9027312,106.6334179
Mầm non Dễ Thương,10.9012319,106.6307571
Cây xăng Đông Thạnh,10.8996642,106.6279632
Trường Thới Thạnh,10.8978414,106.6251757
Trạm biến áp Đông Thạnh,10.8962177,106.6228506
Chùa Từ Ân,10.8926281,106.6177696
Trịnh Thị Miếng,10.8913528,106.6149251
Đài Liệt sĩ Thới Tam Thôn,10.8904507,106.6120805
Siêu thị Coopmax - 292 Đặng Thúc Vịnh,10.8890633,106.6090205
Chùa Minh Hòa,10.8887772,106.6056691
Chùa Thiền Lâm,10.888155,106.6030843
Ngã ba Hóc Môn,10.8889389,106.5947153
Trường Tiểu học Nguyễn An Ninh,10.8906124,106.5918644
Đường song hành Quốc lộ 22,10.8929578,106.5879492
Bến xe buýt 19/5,10.8949548,106.5847499
Chùa Hoàng Pháp,10.8965723,106.58207
Hương lộ 65,10.8995833,106.5770334
Tân Thới Nhì 12,10.8989488,106.574683
Trường Tiểu học Nhị Tân,10.8962177,106.5730168
Tân Thới Nhì 8,10.8902392,106.5695894
Nguyễn Thị Đành,10.886158,106.5679549
Lê Thị Kim,10.8821639,106.5668842
Trương Thị Như,10.8789598,106.5660376
Nguyễn Thị Ly,10.8735554,106.5642554
Nguyễn Thị Ly,10.8733953,106.5643014
Trương Thị Như,10.8789071,106.5661292
Lê Thị Kim,10.8820873,106.5669537
Nguyễn Thị Đành,10.8861133,106.5680554
Tân Thới Nhì 8,10.8901082,106.5696432
Trường Tiểu học Nhị Tân,10.8961054,106.5730522
Tân Thới Nhì 12,10.899183,106.5749151
Hương lộ 65,10.8995702,106.5768297
Chùa Hoàng Pháp,10.8966048,106.5817384
Bãi xe buýt 19/5,10.8948928,106.5845404
Đường song hành Quốc lộ 22,10.8931247,106.5874825
Trường Tiểu học Nguyễn An Ninh,10.890847,106.5911822
Ngã ba Hóc Môn,10.8888955,106.5945757
Chùa Thiền Lâm,10.8880598,106.6032619
Chùa Minh Hòa,10.8885948,106.6056176
SIêu thị Coopmax - Đối diện 286 Đặng Thúc Vịnh,10.8889108,106.609281
Đài Liệt sĩ Thới Tam Thôn,10.8903986,106.6125136
Trịnh Thị Miếng,10.8908674,106.6138576
Chùa Từ Ân,10.8925998,106.6180605
Trạm biến áp Đông Thạnh,10.8958914,106.6227202
Trường Thới Thạnh,10.8982142,106.6260344
Cây xăng Đông Thạnh,10.8991909,106.6275105
Mầm non Dễ Thương,10.9008519,106.6304881
Thép Tùng Liên,10.9022889,106.6330286
Chợ Đông Thạnh,10.9044227,106.6368108
Áo cưới Nhất Linh,10.9065503,106.6405297
Ngã tư Đông Thạnh,10.9082113,106.6433806
Ngã tư Đông Thạnh,10.9079251,106.6440901
Đông Thạnh 9,10.9056483,106.643843
Hương lộ 80,10.900771,106.6452685
Công ty Huy Phát,10.8980835,106.6459464
Cầu Dừa,10.8930631,106.6469157
Chùa Pháp Thạnh,10.8893366,106.6472261
Võ Thị Phải,10.8853611,106.647999
Thới An 13,10.8812924,106.6486769
Quốc lộ 22,10.9780357,106.4710523
Trường Tiểu học Liên Minh Công Nông,10.9836807,106.4704675
Ngã ba Trung Viết,10.9927708,106.468849
Ấp Trung Viết,10.9996678,106.4672483
Tỉnh lộ 2,11.008764,106.4722343
Ấp Bàu Chứa,11.0171966,106.4805956
Kề Ngã ba 516 Nguyễn Thị Rành,11.0210698,106.4843808
Ấp Bàu Tròn,11.0242389,106.4849422
Bà Thiên,11.032653,106.4866296
Xã Nhuận Đức,11.0358644,106.4863279
Trường Tiểu học Nhuận Đức 2,11.0436172,106.4848672
Ấp Canh Lý,11.0520786,106.4838169
Tỉnh lộ 7,11.0613386,106.4805137
Ấp Xóm Mới,11.0709976,106.4778068
Ấp Bàu Đưng,11.082527,106.4744418
Ngã tư An Nhơn Tây,11.0872194,106.4733045
Phú Thuận,11.1079972,106.4731683
Trại cưa Minh Khôi,11.1163074,106.4769877
Ngã ba Hố Bò,11.1266092,106.482657
Ngã ba Hố Bò,11.1263822,106.482246
Trại cưa Minh Khôi,11.1165597,106.4769896
Phú Thuận,11.1078358,106.4730387
Ngã tư An Nhơn Tây,11.0879809,106.4731672
Ấp Bàu Đưng,11.0823106,106.4743875
Ấp Xóm Mới,11.0714436,106.4775685
Tỉnh lộ 7,11.060679,106.4806315
Ấp Canh Lý,11.0524821,106.4835366
Trường Tiểu học Nhuận Đức 2,11.0431469,106.4847566
Xã Nhuận Đức,11.0363338,106.4860365
Bà Thiên,11.0322934,106.4862325
Ấp Bàu Tròn,11.0242649,106.4848386
Ấp Bàu Chứa,11.017396,106.4809583
Tỉnh lộ 2,11.0081752,106.4712881
Ấp Trung Viết,11.0000853,106.4670008
Ngã ba Trung Viết,10.9920853,106.4689446
Trường Tiểu học Liên Minh Công Nông,10.9838194,106.4703082
Quốc lộ 22,10.9784119,106.4708724
Cầu Rau Răm,10.7867862,106.5122626
Bãi tập xe Trường Cao đẳng Giao thông Vận tải 3,10.7825156,106.5117365
Bãi tập xe Hoàng Gia,10.7767512,106.5102058
Đường Kênh 9,10.7721358,106.506251
Kênh 8,10.7697276,106.5031049
Kênh 6,10.7658993,106.498004
Trường Tiểu học Bình Lợi,10.7630757,106.4944642
Kênh 3,10.7588818,106.4889056
Kênh 2,10.7562484,106.48554
Bến đò,10.7531574,106.4815197
Đầm lầy 1,10.7503041,106.4777257
Lê Minh Xuân - Xã Bình Lợi,10.7466541,106.4730887
Đầm lầy 1,10.7501483,106.4777795
Bến Đò,10.7530651,106.4815955
Kênh 2,10.7561345,106.485689
Kênh 3,10.758615,106.488874
Trường Tiểu học Bình Lợi,10.7630566,106.4946392
Kênh 6,10.7657103,106.498084
Kênh 8,10.7696248,106.5032107
Đường Kênh 9,10.7720585,106.5063814
Bãi tập lái xe Hoàng Gia,10.7767351,106.5104042
Bãi tập xe Trường Cao đẳng Giao thông Vận tải 3,10.7826745,106.5118883
Cầu Rau Răm,10.7868719,106.5123799
Lê Đình Cẩn,10.7581055,106.6069345
UBND Thị trấn Tân Túc,10.6914295,106.5725949
Đường dẫn cao tốc,10.6899449,106.5676531
Phước Hưng,10.6883588,106.56309
Tân Liên Hương,10.6864381,106.5573871
Công ty Đồng Tâm,10.6849279,106.5518316
Tân Túc,10.6846973,106.5515976
Công ty Đồng Tâm,10.6847091,106.551641
Tân Liên Hương,10.6864077,106.5579224
Phước Hưng,10.6881851,106.5630833
Đường dẫn cao tốc,10.6897928,106.567676
UBND Thị trấn Tân Túc,10.6912021,106.5723249
Công ty HanSae,10.9786386,106.4842683
Nhà máy Bia Sài Gòn,10.9846754,106.4841315
Công ty Kim Đan,10.9883172,106.4840456
Vườn cao su - 73 Giáp Hải,10.993453,106.4837761
Tỉnh lộ 2,10.9973691,106.4843391
Trường Tiểu học Lê Văn Thế,10.9996447,106.4826892
Trại Hòm,11.0033144,106.4768902
Trường THCS Trung Lập Hạ,11.0070865,106.473298
UBND Xã Trung Lập Hạ,11.0093689,106.4711329
Trường Mầm non Trung Lập Hạ,11.0104691,106.4700817
Vật liệu Trung Lập,11.0123688,106.4683135
Tạp hóa Thanh Xuân,11.0185594,106.4624581
Basa - 444 Tỉnh lộ 2,11.0217465,106.4595002
Sân bóng đá mini Trung Lập,11.0251909,106.4562588
Kênh điều tiết nước - Tỉnh lộ 2,11.027768,106.4537993
Sài Gòn 2,11.033165,106.4487255
Cafe Huyền Thảo,11.0374532,106.4502926
Trường Tiểu học Trung Lập Hạ,11.0411528,106.4548783
Siêu thị Trung Hòa,11.0433168,106.4550969
Trung Lập,11.0481399,106.4552638
An Nhơn Tây,11.0560683,106.4610965
Đối diện Đường 756,11.0563858,106.4710153
Nhuận Đức,11.0595035,106.476378
Nguyễn Thị Rành,11.0615056,106.479609
Hồ bơi An Nhơn Tây,11.0650621,106.4853108
Bến Đình,11.0668237,106.4877746
Trường Tiểu học An Nhơn Tây,11.0709735,106.4933711
Cây xăng Petrolimex - 1180A Tỉnh lộ 7,11.0753506,106.4991236
Trường THCS An Nhơn Tây,11.0799762,106.5048888
Trường THPT An Nhơn Tây,11.0823263,106.5074102
Bệnh viện Huyện Củ Chi,11.0845272,106.5098683
Bến xe buýt An Nhơn Tây,11.0881207,106.5110467
Bệnh viện Huyện Củ Chi,11.0850837,106.5102733
Trường THPT An Nhơn Tây,11.0826019,106.5075172
Trường THCS An Nhơn Tây,11.0803474,106.5050389
Cây xăng Petrolimex - 1181 Tỉnh lộ 7,11.0756676,106.4993513
Trường Tiểu học An Nhơn Tây,11.0711653,106.4933504
Bến Đình,11.0671617,106.4880247
Hồ bơi An Nhơn Tây,11.0649003,106.4848015
Nguyễn Thị Rành,11.061327,106.4790025
Nhuận Đức,11.0595848,106.4762317
Đường 756,11.056968,106.471839
Đường 754,11.0557108,106.4658102
An Nhơn Tây,11.0561959,106.4608953
Trung Lập,11.0484888,106.4551381
Siêu thị Trung Hòa,11.0438427,106.4550197
Trường THCS Trung Lập Hạ,11.0404058,106.454066
Cafe Huyền Thảo,11.0372422,106.4498542
Sài Gòn 2,11.0328077,106.4488865
Kênh điều tiết nước - Tỉnh lộ 2,11.0273891,106.4539615
Sân bóng đá mini Trung Lập,11.0248314,106.4564116
Basa - 487 Tỉnh lộ 2,11.0213024,106.4597351
Tạp hóa Thanh Xuân,11.0180653,106.4627525
Vật liệu Xây dựng Trung Lập,11.0126089,106.4678948
UBND Xã Trung Lập Hạ,11.009113,106.4712097
Trường THCS Trung Lập Hạ,11.0074944,106.4727142
Trại Hòm,11.0033978,106.4766241
Trường Tiểu học Lê Văn Thế,10.9996766,106.4823019
Tỉnh lộ 2,10.9976073,106.4842823
Vườn cao su - Đối diện 67 Giáp Hải,10.9936691,106.4836109
Công ty Kim Đan,10.9889215,106.4837554
Nhà máy Bia Sài Gòn,10.9853252,106.4838319
Công ty HanSae,10.9802854,106.4839509
Nhà thiếu nhi Quận 2,10.7877483,106.7621019
Công ty Bình An,10.7875189,106.7646237
Ngã ba Đỗ Xuân Hợp,10.790373,106.7821147
Công ty Thành Công,10.7905371,106.7846835
Vành đai trong - 36 Nguyễn Duy Trinh,10.7908557,106.7909941
Trường Hoa Hồng Đỏ,10.7910208,106.7942398
UBND Phường Phú Hữu,10.7912089,106.7978543
Nhà thờ Phú Hữu,10.7913787,106.8006236
Cầu Huyện Thanh,10.7919933,106.8039066
Cao tốc Dầu Giây,10.7953467,106.8076006
Đường số 1,10.7991908,106.8088942
Trường THCS Long Trường,10.801434,106.8115701
Đường số 6,10.8037947,106.8147691
UBND Phường Long Trường,10.8050653,106.8166418
Ngã ba Tam Đa,10.807594,106.8265746
Trạm y tế - 1786 Nguyễn Duy Trinh,10.8095565,106.8299719
Cầu Võ Khế,10.8105959,106.831935
Chợ Long Phước,10.8080964,106.8595032
Cầu Võ Khế,10.8105999,106.8316358
Trạm y tế - Nguyễn Duy Trinh,10.8094728,106.8295533
Ngã ba Tam Đa,10.8077047,106.826537
Chợ Long Trường,10.8061433,106.8210729
UBND Phường Long Trường,10.8052889,106.816765
Đường số 6,10.8037838,106.8146068
Trường THCS Long Trường,10.8018297,106.8119187
Đường số 1,10.7994581,106.8090747
Cầu Huyện Thanh,10.7921918,106.8042459
Nhà thờ Phú Hữu,10.7914715,106.8002297
UBND Phường Phú Hữu,10.7913569,106.7979274
Trường Hoa Hồng Đỏ,10.7911504,106.7946444
Vành đai trong - 817 Nguyễn Duy Trinh,10.790944,106.790745
Cầu Xây Dựng,10.7908018,106.788041
Công ty Thành Công,10.7906238,106.7845192
Ngã ba Đỗ Xuân Hợp,10.7905033,106.7822253
Công ty Bình An,10.7878413,106.7655598
Nhà thiếu nhi Quận 2,10.7878674,106.7618731
Trường THCS Giồng Ông Tố,10.7882279,106.7584572
Đường 17,10.8648435,106.787525
Ngã ba Đường 17,10.8622118,106.7859747
Hẻm 64,10.8611919,106.7839321
Bệnh viện Đa khoa Thủ Đức,10.860995,106.7796737
Công ty Dệt Việt Thắng,10.8577915,106.7771431
Trường Tiểu học Hoàng Diệu,10.8560771,106.7750456
Đường Tam Châu,10.8649577,106.7448876
Rửa xe Ba Lực,10.8677077,106.7446783
Giáo xứ Tam Hải,10.8700837,106.7434499
Chợ Tam Bình,10.8701311,106.7386648
Nhà sách Tam Bình,10.8689405,106.735473
Trường Mầm non Hiệp Bình Chánh,10.8304323,106.7289267
Bến tàu Hiệp Bình Chánh,10.8274596,106.7310825
Trường Tiểu học Hiệp Bình Chánh,10.8320505,106.7292654
Nhà sách Tam Bình,10.8687745,106.7352998
Chợ Tam Bình,10.869966,106.7385424
Khu phố 2 Gò Dưa,10.8711957,106.7416223
Giáo xứ Tam Hải,10.8703285,106.7432304
Đường Tam Châu,10.8646889,106.74463
Bãi xe Phường Bình Thọ,10.8511323,106.7564545
Nhà máy Nước Thủ Đức,10.853871,106.7731842
Trường Tiểu học Hoàng Diệu,10.8561191,106.7753195
Công ty Dệt Việt Thắng,10.8582637,106.777512
Bệnh viện Đa khoa Thủ Đức,10.8609389,106.7800866
Hẻm 64,10.8610598,106.7830568
Ngã ba Đường 17,10.8624017,106.7865234
Đường 17,10.8638144,106.7875739
Phà Bình Khánh,10.6630708,106.7771767
Ngã ba Phan Đức,10.3972159,106.932748
Ngã ba Phan Trọng Tuệ,10.4008185,106.9367428
Ngã ba Bùi Lâm,10.4019806,106.9443166
Cầu Ba Động,10.4020467,106.9437977
Ngã ba Phan Trọng Tuệ,10.4005816,106.9361541
Ngã ba Phan Đức,10.3972385,106.9324174
Cây xăng dầu - 309 Trần Phú,10.7559597,106.6728514
Thanh tra Sở Giao thông Vận tải,10.7617237,106.6767711
Ngã bảy Lý Thái Tổ,10.7667526,106.6748694
Ngã tư Bình Phước,10.8554674,106.7223438
Bệnh viện Ung Bướu,10.8058426,106.6969147
Công an Phường 10,10.7700566,106.6733463
Ngã bảy Lý Thái Tổ,10.7668474,106.6746194
Ngã tư Trần Nhân Tông,10.7619894,106.6760128
Bệnh viện 30/4,10.7587259,106.6709804
Trường Tiểu học Nguyễn Trung Trực,10.8520669,106.7548198
Phòng khám Đa khoa Á Châu,10.8585338,106.7589588
Ngã ba Hoàng Diệu 2,10.8605876,106.7607008
Phòng khám Đa khoa Á Châu,10.858364,106.7586574
Trường Tiểu học Nguyễn Trung Trực,10.8517334,106.7547707
BXB Linh Đông,10.848432,106.7527988
UBND Phường Đakao,10.7888191,106.6998278
Mạc Đĩnh Chi,10.7869617,106.6980755
Hai Bà Trưng,10.7852597,106.6964717
Khu dân cư Thạnh Mỹ Lợi,10.770673,106.7704719
Trường Tiểu học Lương Thế Vinh,10.7739726,106.7576053
UBND Thành phố Thủ Đức,10.7774667,106.7567301
Chợ Nam Hòa,10.8261208,106.7623735
Đường 122,10.8257566,106.7658413
Trường Mầm non Thỏ Ngọc,10.8246352,106.7682083
Ngã ba Đỗ Xuân Hợp,10.8272267,106.7698408
Đường 61,10.8286624,106.7727124
Trường Cao đẳng Công Thương,10.8304181,106.7746012
Dệt Phong Phú,10.8326538,106.7776366
92 Tăng Nhơn Phú,10.8333999,106.7796657
Chùa Kim Linh,10.8349193,106.7819011
Hoa cảnh Sài Gòn,10.855779,106.8128041
Đường số 100,10.8544745,106.8091678
Trạm cuối đường Cầu Xây,10.8535517,106.8056495
Trạm đầu Nam Cao,10.8556307,106.8031881
Trường THCS Tân Phú,10.8583179,106.8010365
Trạm y tế Phường Tân Phú,10.8602003,106.7995915
Trạm y tế Phường Tân Phú,10.8600187,106.7996588
Trường THCS Tân Phú,10.8582024,106.8010179
Trạm đầu Nam Cao,10.8559949,106.8027641
Trạm cuối đường Cầu Xây,10.8535477,106.8063931
Đường số 100,10.854579,106.8096828
Hoa cảnh Sài Gòn,10.8556967,106.8127488
Chùa Kim Linh,10.8346222,106.7816152
Dệt Phong Phú,10.832516,106.7774216
Trường Cao đẳng Công Thương,10.8301882,106.7741782
Đường 61,10.8284257,106.7724287
Ngã ba Đỗ Xuân Hợp,10.8272474,106.7690645
Trường Mầm non Thỏ Ngọc,10.8247964,106.7680064
Đường 122,10.8257485,106.7662053
Chợ Nam Hòa,10.8261796,106.7625964
Trường Tiểu học Lương Thế Vinh,10.7735621,106.7576703
Quán cơm Năm Hoàng,10.9811065,106.4641992
Chợ Phước Thạnh,11.0050404,106.4266986
Trường THCS Phước Thạnh,11.0041705,106.4247853
Trường THPT Quang Trung,11.0027503,106.4234858
Cây xăng Petrolimex 59,11.0000206,106.4221128
Cổng chào Xã Thái Mỹ,10.9938627,106.4158348
Hẻm 582,10.9928899,106.4140578
Giáo xứ Mỹ Khánh,10.990949,106.4101084
Trường Mầm non Thái Mỹ,10.9912844,106.405124
Trường THPT Nguyễn Văn Xơ,10.9913372,106.4022047
Đối diện Trường Tiểu học Thái Mỹ,10.9913209,106.3995614
UBND Xã Thái Mỹ,10.9913065,106.3984093
Ấp Bình Thượng 1,10.9913143,106.3938823
Trương Thị Kiện,10.9917265,106.3902502
Ngã ba Ông Cống,10.9924789,106.3856613
Đường 687,10.9934598,106.3794864
Trương Thị Kiện,10.9938522,106.3744535
Ngã ba Vuông Lầu,10.9936299,106.3721349
Cầu Tân Thái,10.9832957,106.364437
Ngã ba Vuông Lầu,10.993485,106.3721247
Trương Thị Kiện,10.9937205,106.375333
Đường 687,10.9933115,106.3799053
Ngã ba Ông Cống,10.9924201,106.385329
Trương Thị Kiện,10.9917156,106.3897275
Ấp Bình Thượng 1,10.9912173,106.3933743
UBND Xã Thái Mỹ,10.991222,106.3979046
Trường Tiểu học Thái Mỹ,10.991236,106.3998417
Trường THPT Nguyễn Văn Xơ,10.9912492,106.4024801
Trường Mầm non Thái Mỹ,10.991172,106.4054962
Giáo xứ Mỹ Khánh,10.9912106,106.4112206
Hẻm 582,10.9929901,106.4144182
Cổng chào Xã Thái Mỹ,10.9941779,106.416552
Cây xăng Petrolimex 59,11.0002805,106.4223694
Trường THPT Quang Trung,11.0031474,106.4237761
Chợ Phước Thạnh,11.0048091,106.4264285
Quán cơm Năm Hoàng,10.9811399,106.463772
Bà Lài,10.7403465,106.6363453
Đường Hoàng Ngân,10.7243446,106.6199343
Trương Đình Hội,10.7197367,106.6194191
Dương Đình Cúc,10.7054649,106.5973357
Thiên Hoàng Long,10.7030122,106.5951088
Trạm y tế Tân Kiên,10.7007726,106.5914472
Trường Tân Kiên,10.6982048,106.5869584
Cầu Chợ Đệm,10.6958026,106.5810607
Xóm Giữa,10.6968771,106.5790298
Bệnh viện Nhi Thành phố,10.7086679,106.5731961
Chợ Tân Nhựt,10.7055825,106.5643463
Xóm Giữa,10.6969596,106.5788855
Cầu Chợ Đệm,10.6955373,106.5805368
Trường Tân Kiên,10.6979434,106.586531
Trạm y tế Tân Kiên,10.7008735,106.5917027
Thiên Hoàng Long,10.7028173,106.5951032
Cầu Nước Lên,10.7193035,106.6061125
Đường Hoàng Ngân,10.7239612,106.6199847
Đường 38,10.7380841,106.6220916
Đường số 23,10.7419069,106.6262049
Phạm Văn Chí,10.7392589,106.6333539
Cầu Phạm Văn Chí,10.7383837,106.6354367
Bà Lài,10.7402306,106.6362816
Bình Tiên,10.7435718,106.642382
Minh Phụng,10.7470602,106.6441732
Công viên Phạm Đình Hổ,10.7477515,106.6486674
Quốc lộ 50,10.7208178,106.6568473
Chùa Viên Minh,10.7223007,106.6600307
Sân bóng mini - Cột điện T288P Nguyễn Văn Linh,10.7273588,106.6731779
Phạm Hùng,10.727516,106.6767942
Thành Thái nối dài,10.7777253,106.6623519
Công viên Lê Thị Riềng,10.7852335,106.6662336
Ngã tư Bạch Đằng,10.8129939,106.6725889
Ngã tư Kênh Nhật Bản - Hồng Hà,10.8136509,106.6741609
Vòng xoay Nguyễn Thái Sơn,10.8140201,106.6776269
Chợ Cây Trâm,10.8386181,106.6578116
Ngã ba Cây Trâm,10.8435279,106.6571623
Ngã ba Lê Đức Thọ,10.8540512,106.6559574
Nhà hàng Tư Trì,10.8487504,106.6566743
Câu lạc bộ Tennis - 329 Lê Văn Thọ,10.8459135,106.6569458
Ngã ba Cây Trâm,10.8431738,106.6570853
Chợ Cây Trâm,10.83804,106.6578611
Chợ Tân Sơn Nhất,10.8146535,106.6778013
Ngân hàng Quận đội - 179 Bạch Đằng,10.8154468,106.6754198
Ngã tư Hồng Hà,10.8141976,106.6690536
Công ty Satsco,10.8140454,106.666384
Công viên Lê Thị Riềng,10.7845764,106.6657766
Ngã tư Nguyễn Giản Thanh,10.7820214,106.6637133
Ngã tư Đồng Nai,10.7812618,106.6617582
Trường THPT Nguyễn Du,10.7792461,106.6623777
Thành Thái nối dài,10.7777484,106.6620525
Ngã ba Đường 14,10.8608685,106.7709291
Đường số 14,10.8617386,106.7722823
Đường số 14,10.8616606,106.7721121
Ngã ba Đường 14,10.8609497,106.7707788
Ngã ba Linh Trung - Đường số 6,10.8605445,106.767858
Ngã ba Lê Văn Chí,10.8541347,106.7722664
Trường Tiểu học An Phước,11.0068757,106.4281711
Ấp Phước Hưng,11.0095695,106.4312691
Miếu thờ họ Ngô,11.0141984,106.4345439
Bàu Điều,11.0178565,106.436666
Đường 703,11.0266235,106.4418599
Tỉnh lộ 2,11.0341364,106.4467864
Tỉnh lộ 7,11.0352431,106.4468024
Trường Tiểu học Liên Trung,11.0418754,106.4405809
Kênh Đông,11.0465613,106.4361599
Nhà máy Bích Liễu,11.0503848,106.4325856
Văn phòng Ấp Trung Hưng,11.0555413,106.4277076
Cây xăng Sông Châu,11.059111,106.4243511
Bố Heo,11.0613477,106.42224
Bố Heo,11.0617401,106.4217104
Cây xăng Sông Châu,11.0584697,106.4248002
Văn phòng Ấp Trung Hưng,11.0568765,106.4263036
Nhà máy Bích Liễu,11.0504803,106.4323144
Kênh Đông,11.0466376,106.4358489
Trường Tiểu học Liên Trung,11.042402,106.4398129
Tỉnh lộ 7,11.0349752,106.4468525
Tỉnh lộ 2,11.0339689,106.4464132
Đường 703,11.0274044,106.4421269
Bàu Điều,11.0176771,106.4363761
Miếu thờ họ Ngô,11.0137765,106.4341305
Ấp Phước Hưng,11.0092529,106.4307132
Trường Tiểu học An Phước,11.0069528,106.4280575
Cầu Bà Chiêm,10.6716428,106.7245461
Cầu Mương Chuối,10.672737,106.7295828
UBND Huyện Nhà Bè,10.6737604,106.7342134
Trường Tiểu học Nguyễn Bình,10.6746357,106.7380057
Đình Đức Hưng Thạnh,10.6754467,106.7418634
Nguyễn Bình,10.6759359,106.7440117
Đại lý Bảo hiểm Xe máy - 91 Nguyễn Bình,10.6766632,106.7473127
Ngã ba Bờ Đăng,10.6776093,106.7514783
Khu dân cư Kỷ Nguyên,10.7049493,106.7352155
Đường 15B,10.704325,106.7301133
Cầu Phước Long,10.7024523,106.7219393
Nguyễn Hữu Thọ,10.6975138,106.7186123
Phạm Hữu Lầu,10.6946302,106.7069392
Thu Liễu,10.7003249,106.7043021
Bệnh viện Huyện Nhà Bè,10.7045982,106.703706
Ngọc Lâm,10.7085819,106.7028611
Đào Sư Tích,10.7132991,106.7012892
Trường THCS Lê Thành Công,10.7122115,106.6964752
274 Đào Sư Tích,10.705068,106.6881702
414 Đào Sư Tích,10.7000899,106.686174
UBND Xã Phước Lộc,10.6988619,106.6855979
328 Đào Sư Tích,10.6976435,106.6852074
466 Đào Sư Tích,10.6967608,106.6849047
Bến đò Ấp 3,10.6838261,106.6804326
Đối diện 466 Đào Sư Tích,10.6966606,106.6850428
327 Đào Sư Tích,10.7002424,106.6864294
265 Đào Sư Tích,10.7032549,106.6876498
Trường THCS Lê Thành Công,10.7122112,106.6969369
Đào Sư Tích,10.7130048,106.7012232
Ngọc Lâm,10.7082432,106.7027666
Bệnh viện Huyện Nhà Bè,10.7049587,106.7035103
Thu Liễu,10.6998434,106.70423
Phạm Hữu Lầu,10.6956473,106.7047818
Phạm Hữu Lầu,10.6945158,106.7069089
Nguyễn Hữu Thọ,10.6974544,106.7186931
Cầu Phước Long,10.7022574,106.7217772
Đường 15B,10.7042847,106.7305657
Khu dân cư Kỷ Nguyên,10.7048348,106.7353238
Ngã ba Bờ Đăng,10.6778112,106.7519171
Đại lý Bảo hiểm Xe máy - 98 Nguyễn Bình,10.6769153,106.7478148
Rạch Ngang,10.6761373,106.7444481
Đình Đức Hưng Thạnh,10.6757444,106.7426248
Trường Tiểu học Nguyễn Bình,10.6748014,106.7382026
UBND Huyện Nhà Bè,10.6738741,106.7341322
Cầu Mương Chuối,10.6729861,106.7301818
Cầu Bà Chiêm,10.6718309,106.7248879
Nguyễn Văn Tạo,10.6705736,106.7237764
Chợ Hóc Môn,10.890561,106.5966546
Nhà trẻ Phước An,10.8926095,106.5972179
Nhà văn hóa thiếu nhi Huyện Hóc Môn,10.896173,106.5987261
Lê Thị Lơ,10.8985602,106.5996857
Tân Hiệp 35,10.9013243,106.5999576
Công ty Nam Ho,10.9066018,106.5996664
Ngã ba Ông Trác,10.9105622,106.5997746
Cây xăng Tài Lộc 3,10.9155033,106.6003846
Ngã ba Bình Mỹ,10.9211695,106.6008052
Công ty Ngọc Châu,10.9315502,106.6032078
Cầu Tân Thạnh Đông,10.9396521,106.6044278
Trường Mẫu giáo Tân Thạnh Đông,10.9438536,106.605026
Trường Tiểu học Tân Thạnh Đông 1,10.9482503,106.6055058
Quán Hoa Sứ,10.952223,106.6028589
Sân banh - 422 Tỉnh lộ 15,10.9557953,106.6005398
Cửa hàng sữa Việt Xuân,10.9738903,106.5845561
Cây xăng Quang Vinh,10.976648,106.5819944
Công ty Hongwon,10.98002,106.5787778
Ngã tư Tân Quy,10.9822378,106.5772029
Công ty Hongwon,10.9793555,106.5792628
Cửa hàng sữa Việt Xuân,10.9731126,106.5850929
Trường THCS Tân Thạnh Đông,10.9692047,106.5887803
Miếu Bà Chúa Xứ,10.966832,106.5910106
Cây xăng 57,10.9638226,106.5938183
Chợ Chiều,10.961005,106.5963684
Quán Hoa Sứ,10.9526916,106.6023838
Trường Tiểu học Tân Thạnh Đông 1,10.9481031,106.6054225
Cầu Tân Thạnh Đông,10.9400947,106.6043208
Công ty Ngọc Châu,10.9324569,106.6032764
Lê Thị Lơ,10.8988194,106.5996382
Nhà văn hóa thiếu nhi Huyện Hóc Môn,10.8958423,106.598469
Chợ Hóc Môn,10.8901814,106.5965624
Trung tâm Văn hóa Củ Chi,10.9689526,106.4875517
Trường Trung cấp nghề Củ Chi,10.9707211,106.4906664
UBND Huyện Củ Chi,10.9729529,106.4945511
UBND Thị trấn Củ Chi,10.9756026,106.4992306
Can Trường,10.977805,106.5030725
Tỉnh lộ 2,10.9809647,106.5085918
Cây xăng Hoàng Sơn,10.982726,106.512794
Trần Văn Chẩm,10.9837909,106.5169186
Trường Tiểu học Phước Vĩnh An,10.9846151,106.5201299
Cây Bài,10.9847029,106.5251367
Ấp 6,10.9846502,106.5296487
Công viên Nước Củ Chi,10.9851639,106.5341599
Cây xăng Petrolimex 58,10.9858268,106.5399443
Ấp 5 (Thành Đạt),10.9843789,106.545231
Đồng Mã Vôi,10.984187,106.5513796
Trường Tiểu học Tân Thạnh Tây,10.9844312,106.5542229
UBND Xã Tân Thạnh Tây,10.984754,106.5606914
Công ty Thái Hà,10.9843702,106.5660493
